is_industry_code_4561,is_industry_code_7761,is_industry_code_7499,is_industry_code_7214,is_industry_code_711,is_industry_code_4113,is_industry_code_919,is_industry_code_7599,is_industry_code_7292,is_industry_code_7215,n_txn_total,max_transaction_frequency_7d,max_transaction_frequency_90d,transaction_frequency_7d,transaction_size_variance_7d,sum_amt_total,days_since_last_transaction,incoming_volume_90d,median_hold_time_funds,max_channel_share,channel_debit_volume,channel_credit_volume,n_txn_emt,sum_amt_emt,median_amt_emt,median_amt_eft,cv_amt_eft,n_txn_cheque,std_amt_cheque,n_txn_card,std_amt_card,sum_amt_card,median_amt_abm,business_age,sales,employee_count,label
0,0,0,0,0,0,0,0,0,0,147,2,5,8,293641.7228,52030.14,0,20935.47,15.79972222,1.0,30548.19,20935.47,0,0.0,0.0,0.0,0.0,0,0.0,147,1102.46602,52030.14,0.0,10102,160015.0,,
0,0,0,0,0,0,0,0,1,0,52,1,7,1,0.0,146891.13,1,56515.06,67.3125,1.0,88386.99,56515.06,0,0.0,0.0,758.18,1.770923567,0,0.0,0,0.0,0.0,0.0,1671,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,8,0,2,0,0.0,6575.51,15,6197.39,205.1419444,0.657783199,378.12,6197.39,1,336.12,336.12,54.05,1.653324995,4,1740.356446,0,0.0,0.0,0.0,5808,33660.0,1.0,
0,0,0,0,0,0,0,0,0,0,123,6,6,17,6630742.652,188088.92,0,58504.6,15.09833333,0.560485541,122424.29,58504.6,26,33560.6,366.185,208.905,0.973374008,36,6670.870651,52,1079.553983,19905.84,305.0,13003,,1.0,
0,0,0,0,0,0,0,0,1,0,588,17,20,50,45701906.9,1940128.63,0,664852.25,9.685972222,0.826857279,1243559.23,664852.25,4,1906.62,390.65,321.32,2.858631627,402,14545.84295,0,0.0,0.0,0.0,7440,101557.0,2.0,
0,0,0,0,0,0,0,0,0,0,157,3,7,10,1048062.825,472624.98,0,220068.17,16.99819444,0.867556133,251095.82,220068.17,26,26576.68,772.945,275.2,3.723163213,2,21822.61634,12,402.1692127,3964.94,0.0,2930,76449.0,1.0,
0,0,0,0,0,0,0,0,0,0,36,1,3,2,10105928.99,151531.31,0,72657.67,96.0,0.726229451,78839.75,72657.67,0,0.0,0.0,238.43,2.464827103,17,3490.943491,0,0.0,0.0,0.0,4016,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,79,2,4,6,1762264.507,61545.51,0,28949.55,40.75611111,0.601397242,31760.25,28949.55,50,37013.3,226.75,874.62,1.077923888,2,1226.186798,18,525.4894269,4744.98,0.0,868,154555.0,1.0,
0,0,0,0,0,0,0,0,0,0,23,1,2,2,279348.2258,68213.23,4,60514.57,375.7629167,1.0,7669.57,60514.57,0,0.0,0.0,209.28,3.710463282,0,0.0,0,0.0,0.0,0.0,3564,276321.0,1.0,
0,0,0,0,0,0,0,0,0,0,23,2,2,3,3959.680433,332958.63,1,33019.29,164.4791667,0.638599937,299939.34,33019.29,0,0.0,0.0,1178.635,2.015224787,9,67409.09022,0,0.0,0.0,0.0,5244,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,28,2,2,4,1022270.503,58620.47,0,20117.31,90.74013889,0.356457906,25573.98,20117.31,16,18023.51,795.865,745.82,1.538790789,5,5134.33474,0,0.0,0.0,0.0,7510,185037.0,1.0,
0,0,0,0,0,0,0,0,0,0,43,3,3,4,32664.7167,53293.3,1,17078.17,44.20291667,0.515271901,36215.13,17078.17,19,25482.0,518.26,0.0,0.0,21,1457.686307,3,22.79798895,350.76,0.0,3278,0.0,3.0,
0,0,0,0,0,0,0,0,0,0,14,0,2,0,0.0,13260.39,21,9428.9,60.06444444,0.864507002,3696.61,9428.9,0,0.0,0.0,0.0,0.0,3,1582.809082,11,301.3890432,1796.69,0.0,10218,0.0,2.0,
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,515.32,28,515.32,0.0,1.0,0.0,515.32,0,0.0,0.0,515.32,0.0,0,0.0,0,0.0,0.0,0.0,1607,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,311,7,10,21,21531034.72,957716.33,0,509796.4,16.70375,0.625718453,394580.01,509796.4,13,8810.97,350.22,422.25,2.368254714,168,8515.016519,0,0.0,0.0,0.0,5176,400350.0,2.0,
0,0,0,0,0,0,0,0,0,0,162,3,7,10,11425380.45,531229.07,0,226167.73,24.0,0.97994112,296718.96,226167.73,12,6198.37,282.41,310.44,0.7790972,142,14833.16336,1,0.0,832.59,335.045,4994,94873.0,,
0,0,0,0,0,0,0,0,0,0,67,2,4,9,132865.9063,40852.86,0,32400.29,14.75041667,0.819901226,8259.42,32400.29,2,6342.55,3171.275,0.0,0.0,0,0.0,64,3091.848884,33495.31,1015.0,619,,1.0,
0,1,0,0,0,0,0,0,0,0,16,0,1,0,0.0,28302.39,19,23430.0,171.8530556,0.827845281,4870.28,23430.0,0,0.0,0.0,510.725,0.911932698,0,0.0,4,198.9166858,703.37,5200.0,5030,399296.0,1.0,
0,0,0,0,0,0,0,0,0,0,32,2,2,2,387.81125,113581.55,0,87995.76,143.8605556,0.946987429,10075.79,87995.76,8,5156.22,320.885,0.0,0.0,1,0.0,1,0.0,330.37,770.265,0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,159,3,5,14,57194.44691,101224.58,1,50387.5,13.88472222,0.929869504,44627.78,50387.5,0,0.0,0.0,0.0,0.0,5,1247.50993,152,2259.049366,94125.65,420.94,12846,77120.0,1.0,
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,2124.4,8,0.0,0.0,1.0,2124.4,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,11692,,,
0,0,0,0,0,0,0,0,0,0,23,3,3,3,654768.43,28374.73,6,16310.21,40.70833333,0.984082315,11715.2,16310.21,0,0.0,0.0,149.16,0.266073007,20,1953.912526,0,0.0,0.0,0.0,7211,648948.0,1.0,
0,0,0,0,0,0,0,0,0,0,211,5,12,15,60859535.23,406666.34,0,193945.85,16.97666667,0.79780001,211042.85,193945.85,75,60736.74,336.66,439.77,2.547012289,10,2450.150357,0,0.0,0.0,0.0,0,74791.0,7.775452172,
0,0,0,0,0,0,0,0,0,1,19,0,2,0,0.0,9089.26,17,2946.42,118.3544444,1.0,6142.84,2946.42,19,9089.26,169.54,0.0,0.0,0,0.0,0,0.0,0.0,0.0,439,75866.0,1.0,
1,0,0,0,0,0,0,0,0,0,156,5,7,13,339109.528,986215.2,0,292766.67,13.425,0.6808093,688620.35,292766.67,0,0.0,0.0,455.875,3.162545324,32,89951.01319,58,349.7691911,11526.43,0.0,683,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,53,1,3,2,254469.78,280030.56,0,208426.03,72.0,0.994962443,52893.01,208426.03,0,0.0,0.0,705.335,1.395647041,51,21185.42637,0,0.0,0.0,0.0,35493,0.0,0.0,
0,0,0,0,0,0,0,0,0,1,14,1,1,2,324447.3458,23172.96,0,2791.37,0.0,1.0,17517.45,2791.37,0,0.0,0.0,0.0,0.0,14,3268.817729,0,0.0,0.0,0.0,5794,0.0,,
0,0,0,0,0,0,0,0,0,0,61,2,4,4,2911136.392,97763.63,1,39815.34,32.10277778,0.651211089,53583.08,39815.34,22,21038.7,640.27,58.79,2.567992193,31,3377.724446,0,0.0,0.0,0.0,2890,0.0,0.0,
0,0,0,0,0,0,0,0,0,1,110,3,5,10,615868.3165,480178.06,0,254196.87,42.10638889,0.91874331,215103.45,254196.87,36,29935.87,245.445,1187.55,1.023286871,69,20883.48257,0,0.0,0.0,0.0,11143,1337237.0,1.0,
0,0,0,0,0,0,0,0,0,0,9,0,2,0,0.0,772.05,25,0.0,0.0,1.0,772.05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,80.69940892,772.05,0.0,2981,167202.0,,
0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.0,10907.27,7,2287.27,0.0,0.583548404,8620.0,2287.27,0,0.0,0.0,2121.19,0.921827001,4,608.7382323,1,0.0,957.6,0.0,18610,27646.0,1.0,
0,0,0,0,0,0,0,0,0,0,153,7,8,16,16449146.3,280069.92,0,164222.26,11.12277778,0.858249076,58339.87,164222.26,4,4353.16,195.645,391.55,2.320540713,0,0.0,52,2780.414422,35347.01,0.0,7186,80196.0,1.0,
0,0,0,0,0,0,0,0,0,0,26,1,3,2,67759.84845,49664.17,2,43944.97,57.93180556,0.500887662,5719.2,43944.97,0,0.0,0.0,3555.91,1.248821865,0,0.0,19,1867.081096,19977.65,400.0,2454,49040.0,1.0,
0,0,0,0,0,0,0,0,0,0,21,1,3,1,0.0,52834.19,4,50277.7,86.42861111,0.727762458,2539.55,50277.7,0,0.0,0.0,0.0,0.0,0,0.0,19,1434.39452,14383.45,19225.37,0,39960.0,1.0,
0,0,0,0,0,0,0,0,0,0,5,0,1,0,0.0,312.2,8,0.0,0.0,1.0,297.7,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,107.9950585,312.2,0.0,7885,132701.0,2.0,
0,0,0,0,0,0,0,0,0,0,93,3,3,8,40896.97164,26151.63,0,3949.73,27.66,0.776870505,21882.92,3949.73,4,1578.17,234.94,173.515,1.111182353,0,0.0,81,900.2441453,20316.43,265.0,1718,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,79,2,4,8,59205.68994,36597.92,0,22309.87,23.14930556,0.762470381,12682.58,22309.87,18,27904.83,365.135,0.0,0.0,5,468.5120065,55,166.2241264,6114.03,100.0,432,0.0,,
0,0,0,0,0,0,0,0,0,0,25,1,2,2,269759.8152,57729.21,2,23571.6,120.0,0.974300705,32591.87,23571.6,2,295.12,147.56,594.24,0.263118355,21,5336.877302,0,0.0,0.0,0.0,6579,289745.0,5.0,
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,178.34,25,0.0,0.0,1.0,178.34,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,1014,,2.0,
0,0,0,0,0,0,0,0,0,0,45,1,3,2,132772.1981,358192.21,4,54999.09,36.0,0.807030644,302782.29,54999.09,0,0.0,0.0,812.27,1.532870373,30,44887.10706,5,38.07199062,240.36,649.085,8696,231170.0,3.0,
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,47.17,13,0.0,0.0,1.0,47.17,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,47.17,0.0,16310,386527.0,3.0,
0,0,0,1,0,0,0,0,0,0,254,5,9,20,8694359.26,225016.61,0,58090.99,9.401111111,0.765889238,160897.17,58090.99,10,4896.56,300.205,2363.62,0.0,66,6629.847004,176,1044.527142,41867.51,0.0,372,,1.0,
0,0,0,0,0,0,0,0,0,0,36,0,4,0,0.0,41851.51,7,5841.36,24.88625,0.741534296,34443.25,5841.36,27,31034.33,322.99,0.0,0.0,9,803.2783668,0,0.0,0.0,0.0,4238,1524140.0,1.0,
0,0,0,0,0,0,0,0,0,0,130,3,5,9,1100477.903,127105.08,0,33678.61,15.93388889,0.470576943,92451.88,33678.61,19,12163.43,259.91,509.095,1.529657924,13,5917.229969,69,497.6929946,10730.25,500.0,4609,40610.0,1.0,
0,0,0,0,0,0,0,0,0,0,38,1,3,2,6275.36045,36204.95,0,9172.71,42.31833333,0.855837392,25374.43,9172.71,28,30985.55,842.7,375.56,1.054083437,1,0.0,0,0.0,0.0,0.0,2198,242964.0,1.0,
0,0,0,0,0,0,0,0,0,0,214,3,9,13,3234.202694,55739.87,0,13906.14,8.449166667,1.0,41313.27,13906.14,0,0.0,0.0,0.0,0.0,0,0.0,214,802.1171966,55739.87,0.0,6228,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,41,3,3,7,9819082.057,178706.95,0,129780.85,69.45527778,0.487983763,48926.1,129780.85,7,3768.57,530.58,14930.58,0.852881715,12,17570.82156,10,113.9554515,955.82,250.0,2016,486622.0,1.0,
0,0,0,0,0,0,0,0,0,0,182,3,9,7,190518.8595,475349.64,0,289541.17,14.32638889,0.719759186,172028.82,289541.17,0,0.0,0.0,541.885,3.32348294,36,4412.8906,25,195.7560073,2863.45,414.74,9508,240010.0,2.0,
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,2846.98,10,141.3,0.0,0.950368461,1252.35,141.3,1,141.3,141.3,0.0,0.0,2,142.1143209,0,0.0,0.0,0.0,3086,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,39,0,3,0,0.0,123223.53,8,15156.92,49.57902778,0.966599155,100667.46,15156.92,6,4011.41,500.495,104.36,0.0,32,6516.747654,0,0.0,0.0,0.0,1272,353020.0,3.0,
0,0,0,0,0,0,0,0,1,0,11,1,2,2,33119.65845,38544.44,1,30439.31,36.0,1.0,8105.13,30439.31,0,0.0,0.0,0.0,0.0,11,5675.594473,0,0.0,0.0,0.0,318,0.0,,
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,7420.82,48,2958.75,216.0,1.0,427.12,2958.75,0,0.0,0.0,0.0,0.0,3,1852.196633,0,0.0,0.0,0.0,12156,62800.0,1.0,
0,0,0,0,0,0,0,0,0,0,41,2,3,3,154060320.1,96408.49,0,47164.55,70.76722222,1.0,46784.24,47164.55,0,0.0,0.0,539.08,1.807454417,0,0.0,0,0.0,0.0,0.0,688,,,
0,0,0,0,0,0,0,0,0,1,5,1,1,1,0.0,25438.45,0,23441.91,1194.713611,1.0,1996.54,23441.91,0,0.0,0.0,1115.73,1.569307131,0,0.0,0,0.0,0.0,0.0,442,53564.0,1.0,
0,0,0,0,0,0,0,0,0,0,128,6,7,11,643026.8128,2755452.68,0,2256007.02,16.11722222,0.966468032,498485.56,2256007.02,17,12659.27,431.37,275.48,2.587517123,53,289670.2474,1,0.0,66.64,213.355,2970,6206113.0,15.0,
0,1,0,0,0,0,0,0,0,0,98,3,4,13,485222.5101,179843.2,0,69474.0,34.16,0.685331389,67261.15,69474.0,35,42313.55,599.91,1620.48,1.312184714,38,7458.937621,23,1518.839078,11036.5,0.0,4892,220462.0,1.0,
0,0,0,0,0,0,0,0,0,0,26,1,2,2,333409.6141,64453.57,0,55020.8,184.8902778,0.655373007,9432.77,55020.8,9,2660.5,348.78,1424.22,1.525446386,5,13221.87126,6,68.20059931,500.12,0.0,11972,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,11,1,1,1,0.0,547112.37,5,546318.87,864.0,0.993067018,793.5,546318.87,3,410.79,129.16,262.865,0.677153634,3,154.7308434,0,0.0,0.0,0.0,7709,269998.0,2.0,
0,0,0,0,0,0,0,0,0,0,114,1,6,2,412568.0284,362400.18,0,103315.44,28.67027778,0.991137035,254017.24,103315.44,7,3211.94,158.91,433.94,2.173427422,0,0.0,0,0.0,0.0,0.0,1299,588291.0,3.0,
0,0,0,0,0,0,0,0,0,0,11,1,2,2,272226.0685,33618.43,0,13816.71,182.2988889,0.710653353,19801.72,13816.71,0,0.0,0.0,561.435,1.566110124,5,5720.143117,0,0.0,0.0,0.0,6332,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1189.82,70,1189.82,0.0,1.0,0.0,1189.82,1,1189.82,1189.82,0.0,0.0,0,0.0,0,0.0,0.0,0.0,65,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,74,3,4,7,279756000000.0,1722426.84,0,16763.74,10.81416667,0.986945837,1705663.1,16763.74,19,16684.78,702.96,603.685,4.682511747,1,0.0,19,184.7594918,2864.65,620.23,2199,0.0,1.0,
0,0,0,0,0,0,0,0,1,0,21,2,3,3,797644.2459,36360.47,0,12123.79,120.0,1.0,24236.68,12123.79,0,0.0,0.0,0.0,0.0,21,2579.22682,0,0.0,0.0,0.0,1014,0.0,,
0,0,0,0,0,0,0,0,0,1,3,0,1,0,0.0,1197.06,24,108.65,0.0,1.0,1088.41,108.65,3,1197.06,108.65,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3701,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,30,1,2,2,1709992.231,145129.94,5,82592.61,165.8527778,0.966762888,62537.33,82592.61,4,4823.7,1001.23,540.59,2.424306382,0,0.0,0,0.0,0.0,0.0,4436,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,760.59,46,0.0,0.0,1.0,760.59,0.0,3,760.59,213.61,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9042,17891.0,2.0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,233.77,91,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,233.77,0.0,0,0.0,0,0.0,0.0,0.0,1089,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,70,1,3,3,10480.4553,24614.23,0,9078.64,29.31222222,0.844622399,15323.51,9078.64,0,0.0,0.0,94.73,1.520993006,0,0.0,66,998.9387611,20789.73,1618.26,10981,201892.0,2.0,
0,0,0,0,0,0,0,0,0,0,23,1,2,1,0.0,42165.46,6,17736.85,60.33847222,0.868779802,24305.43,17736.85,1,175.86,175.86,522.83,1.743008234,4,785.0799053,0,0.0,0.0,0.0,7588,416019.0,2.0,
0,0,0,0,0,0,0,0,0,0,14,1,2,1,0.0,59164.49,6,17271.26,382.85875,1.0,41893.23,17271.26,0,0.0,0.0,750.275,2.560043205,0,0.0,0,0.0,0.0,0.0,579,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,21,1,2,1,0.0,87975.84,0,24978.85,201.9765278,1.0,62512.97,24978.85,0,0.0,0.0,522.04,2.202426722,0,0.0,0,0.0,0.0,0.0,1643,68876.0,1.0,
0,0,0,0,0,0,0,0,0,0,46,2,2,4,220638.3697,133597.84,3,100667.75,87.58972222,0.754843417,27632.0,100667.75,34,32737.03,717.925,905.95,2.863904171,0,0.0,1,0.0,15.36,0.0,902,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,12,1,1,1,0.0,30925.64,3,26501.31,194.6538889,0.976586418,4395.04,26501.31,3,634.44,165.15,797.955,1.459147719,1,0.0,0,0.0,0.0,0.0,14838,37579.0,,
0,0,0,0,0,0,0,0,0,1,4,1,1,1,0.0,41398.11,4,23378.72,0.0,1.0,16494.59,23378.72,0,0.0,0.0,0.0,0.0,4,11011.13742,0,0.0,0.0,0.0,2822,65120.0,1.0,
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,8745.33,55,0.0,0.0,1.0,8745.33,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,17,1,2,1,0.0,12990.04,4,3107.43,38.9175,0.693158759,9882.61,3107.43,9,3985.88,363.49,0.0,0.0,8,1035.281924,0,0.0,0.0,0.0,16350,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,37,2,3,3,60047.95343,39509.35,2,5142.72,97.975,0.874701811,33437.34,5142.72,28,34558.9,766.19,125.695,1.646546969,2,742.3065568,1,0.0,271.17,575.0,4778,229233.0,1.0,
0,0,0,0,0,0,0,0,0,0,71,3,3,4,30505030.49,144077.77,4,37169.23,24.0,0.967529967,106908.54,37169.23,3,1825.46,877.91,0.0,0.0,52,5112.666483,16,262.2701487,2852.75,0.0,2091,40361.0,1.0,
0,0,0,0,0,0,0,0,0,0,93,2,5,6,185424.1175,224668.17,0,86998.14,31.29166667,0.782422361,135031.81,86998.14,0,0.0,0.0,473.67,2.787269793,36,1706.357833,0,0.0,0.0,0.0,0,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,30,1,2,2,476740263.6,112311.99,0,97137.54,96.61583333,0.509601335,15174.45,97137.54,11,17029.2,949.77,1136.04,2.659654664,9,10117.37435,0,0.0,0.0,0.0,3344,1.0,2.0,
0,0,0,0,0,0,0,0,0,0,118,3,4,7,10759.19455,31634.47,1,7965.18,10.95055556,0.64025887,23563.17,7965.18,17,7215.68,314.12,1051.89,0.0,0,0.0,94,612.7547279,20254.25,414.745,128,,1.0,
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,496.83,19,496.83,0.0,1.0,0.0,496.83,0,0.0,0.0,496.83,0.0,0,0.0,0,0.0,0.0,0.0,0,35883.0,,
0,0,0,0,0,0,0,0,0,0,81,4,4,8,128097.4586,17561.53,0,2457.29,45.85944444,0.544714498,14019.06,2457.29,3,1103.61,312.08,56.8,1.142235289,3,1794.574231,70,223.7910303,9566.02,1260.75,7644,173144.0,1.0,
0,0,0,0,0,0,0,0,0,0,22,2,3,3,23710655.65,48162.61,0,30050.51,82.11694444,0.536343442,17338.16,30050.51,10,8145.88,83.495,1029.74,1.454592576,7,4851.258663,0,0.0,0.0,0.0,5132,1134683.0,1.0,
0,0,0,0,0,0,0,0,0,0,8,1,1,3,1456568.626,7273.8,0,5895.77,840.0,0.920265886,1378.03,5895.77,0,0.0,0.0,289.985,1.245474527,6,863.866408,0,0.0,0.0,0.0,11435,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,127.38,43,0.0,0.0,0.702622076,127.38,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,37.88,89.5,0,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,54,2,4,5,1772825.801,105868.65,3,81607.94,74.13944444,0.631328632,23975.27,81607.94,24,25609.31,504.655,252.06,1.661264876,0,0.0,7,788.8651345,2988.7,815.0,709,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,45,2,3,3,37689.15123,25848.9,4,8585.0,18.23638889,0.630463579,17083.12,8585.0,2,441.27,220.635,0.0,0.0,9,2389.212907,32,423.1870494,7905.84,602.5,1606,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,41,2,2,5,198588986.3,95830.75,2,78829.14,55.88847222,0.55800012,10698.59,78829.14,18,12546.86,150.94,299.335,2.085476658,1,0.0,7,93.15271161,557.35,491.17,6828,58609.0,2.0,
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,32.17,5,0.0,0.0,1.0,32.17,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,7205,123640.0,1.0,
0,0,0,0,0,0,0,0,0,0,48,1,3,3,1952847.489,53848.15,3,20836.91,139.87,0.828617696,32603.03,20836.91,38,44619.53,680.17,700.885,1.027108059,0,0.0,3,122.3964306,404.84,0.0,8273,5942775.0,0.0,
0,0,0,0,0,0,0,0,0,0,4,0,1,0,0.0,21422.16,22,17543.88,432.0,1.0,3878.28,17543.88,0,0.0,0.0,0.0,0.0,4,5025.912053,0,0.0,0.0,0.0,11807,90115.0,3.0,
0,0,0,0,0,0,0,0,0,0,90,2,4,7,1222997.308,135195.19,0,51945.62,40.54152778,0.490729071,81744.92,51945.62,57,59089.13,472.06,477.78,1.295017704,21,7211.29519,4,52.99785342,250.12,1066.24,7462,202117.0,0.0,
0,0,0,0,0,0,0,0,1,0,9,1,1,2,316768.2012,9736.33,0,7185.67,175.0766667,1.0,2550.66,7185.67,0,0.0,0.0,649.75,1.488249586,0,0.0,0,0.0,0.0,0.0,630,0.0,0.0,
0,0,0,0,0,0,0,0,0,1,97,1,4,7,573237.0955,437476.92,0,88737.81,39.15430556,0.92138703,347442.29,88737.81,38,28443.8,349.4,582.48,1.259322545,56,23036.61233,0,0.0,0.0,0.0,10059,60540.0,2.0,
0,0,0,0,0,0,0,0,0,0,91,2,4,5,2589.94413,165954.29,0,72894.17,23.09194444,0.747517765,87973.6,72894.17,20,21493.17,157.63,41.54,1.70974208,21,10437.78113,44,261.8399983,6898.83,3355.66,6084,1792671.0,6.0,
0,0,0,0,0,0,0,0,0,0,36,1,2,4,211008.8641,30985.14,0,3594.64,71.53166667,0.922550616,26538.26,3594.64,0,0.0,0.0,392.7,0.0,24,1478.344391,5,48.96030024,318.15,105.0,504,0.0,1.0,
0,0,0,0,0,0,0,0,0,1,6,1,1,1,0.0,14678.81,0,8499.8,696.0,0.560710984,6179.01,8499.8,0,0.0,0.0,1600.51,0.863313286,3,2687.441096,0,0.0,0.0,0.0,11769,109320.0,,
0,0,0,0,0,0,0,0,0,0,9,1,1,1,0.0,7615.47,0,2668.03,160.79125,0.98533774,4947.44,2668.03,7,7503.81,931.51,0.0,0.0,0,0.0,2,67.01958072,111.66,0.0,521,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,21,1,2,1,0.0,59829.39,0,2050.92,64.98944444,1.0,57768.01,2050.92,0,0.0,0.0,530.41,2.408488274,0,0.0,0,0.0,0.0,0.0,4371,,6.0,
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,737.64,91,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,737.64,0.0,0,0.0,0,0.0,0.0,0.0,1347,,1.0,
0,0,0,0,0,0,0,0,0,0,128,5,6,11,1419085.907,200820.47,0,84265.39,24.0,0.805692119,115782.38,84265.39,0,0.0,0.0,196.73,2.393141925,51,5486.98075,65,847.2004499,15145.71,1000.0,16047,181781.0,1.0,
0,0,0,0,0,0,0,0,0,0,46,1,3,2,292.09445,21105.13,0,1002.03,25.59916667,0.478088503,18497.78,1002.03,3,1942.24,418.54,5045.06,1.383748765,0,0.0,40,390.693467,8855.3,217.47,3244,,1.0,
0,0,0,0,0,0,0,0,0,0,24,1,3,1,0.0,22142.52,4,18297.77,29.45,0.718294937,3836.51,18297.77,0,0.0,0.0,0.0,0.0,1,0.0,20,395.254065,3632.92,1000.0,83,,0.0,
0,0,0,0,0,0,0,0,0,0,28,0,2,0,0.0,37910.35,11,31103.06,112.9822222,1.0,6777.46,31103.06,0,0.0,0.0,454.85,1.649310807,0,0.0,0,0.0,0.0,0.0,9985,,1.0,
0,0,0,0,0,0,0,0,0,0,112,3,5,9,961888.1146,137848.42,0,54796.77,34.68666667,0.535521191,63709.96,54796.77,69,73820.75,320.62,476.11,1.819826356,21,2448.071637,3,49.6036252,187.3,523.16,527,0.0,,
0,0,0,0,0,0,0,0,0,0,11,0,2,0,0.0,13614.85,21,1809.47,79.3025,0.668877733,4967.49,1809.47,0,0.0,0.0,728.52,1.556055439,5,1261.33678,0,0.0,0.0,0.0,4793,0.0,0.0,
1,0,0,0,0,0,0,0,0,0,3,1,1,1,0.0,1976.26,1,1123.83,974.9913889,0.985007033,852.43,1123.83,2,1946.63,973.315,0.0,0.0,0,0.0,1,0.0,29.63,0.0,1415,,3.0,
0,1,0,0,0,0,0,0,0,0,83,2,4,4,33866129.98,123414.66,1,65721.42,47.54194444,0.771213323,57693.24,65721.42,6,2617.6,185.08,403.32,1.912770546,0,0.0,19,224.5607048,2527.42,1862.89,358,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,101,1,6,5,500362.4807,399603.71,0,257926.56,24.0,0.688000194,137798.83,257926.56,11,6511.34,316.44,345.17,3.590973831,57,14930.04894,0,0.0,0.0,0.0,805,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,110,3,4,6,139134.7343,26718.83,0,1636.87,13.19,0.93213101,24618.35,1636.87,0,0.0,0.0,0.0,0.0,1,0.0,107,567.3756103,24905.45,200.0,161,0.0,2.0,
0,0,0,0,0,0,0,0,0,0,143,5,9,13,15368025815.0,649566.14,0,100224.01,22.11611111,0.750562229,539632.16,100224.01,4,6494.77,605.225,408.38,2.08168757,19,102541.816,71,258.2126926,10218.87,0.0,4074,100262.0,1.0,
0,0,0,0,0,0,0,0,0,0,14,1,3,2,28944.18,12644.28,4,5815.99,57.67444444,0.815419304,3433.7,5815.99,0,0.0,0.0,320.705,0.681905077,6,1218.665911,0,0.0,0.0,0.0,4040,1608063.0,,
0,0,0,0,0,0,0,0,0,0,65,2,3,5,1544985.214,106858.07,0,74716.87,47.79652778,0.695808375,31447.48,74716.87,59,74352.74,381.62,0.0,0.0,6,9271.636143,0,0.0,0.0,0.0,212,0.0,0.0,
